student_number,ansession,program,term,semester,state,count
6FA54D78227F84A93E618F621B88976285BFB0910E2FCBDCD58ECA9F79D7D182,20153,Enviro,1,Fall,Fall-Enviro-1,1
6FA54D78227F84A93E618F621B88976285BFB0910E2FCBDCD58ECA9F79D7D182,20161,Enviro,2,Winter,Winter-Enviro-2,2
6FA54D78227F84A93E618F621B88976285BFB0910E2FCBDCD58ECA9F79D7D182,20161,Enviro,2,Winter,Out,3
6FA57A05595915FEE782FA7DE88E40703D968F373E9EC4F0C9ADAF7DE201DB60,20103,Health,1,Fall,Fall-Health-1,1
6FA57A05595915FEE782FA7DE88E40703D968F373E9EC4F0C9ADAF7DE201DB60,20111,Health,2,Winter,Winter-Health-2,2
6FA57A05595915FEE782FA7DE88E40703D968F373E9EC4F0C9ADAF7DE201DB60,20111,200B0,3,Winter,Graduated,3
6FB071F47B24BDA96203BF7CA3EEF606804E50CD803C2D51B25BFBCC89B77843,20153,Health,1,Fall,Fall-Health-1,1
6FB071F47B24BDA96203BF7CA3EEF606804E50CD803C2D51B25BFBCC89B77843,20161,Health,2,Winter,Winter-Health-2,2
6FB071F47B24BDA96203BF7CA3EEF606804E50CD803C2D51B25BFBCC89B77843,20163,Health,3,Fall,Fall-Health-3,3
6FB10F5CD6226583D1E3E327F6F66F8B4B2827BB870BFB4B3314EA2F9CFCC1E5,20133,Pure,1,Fall,Fall-Pure-1,1
6FB10F5CD6226583D1E3E327F6F66F8B4B2827BB870BFB4B3314EA2F9CFCC1E5,20141,Pure,2,Winter,Winter-Pure-2,2
6FB10F5CD6226583D1E3E327F6F66F8B4B2827BB870BFB4B3314EA2F9CFCC1E5,20143,Pure,3,Fall,Fall-Pure-3,3
6FB10F5CD6226583D1E3E327F6F66F8B4B2827BB870BFB4B3314EA2F9CFCC1E5,20151,Pure,4,Winter,Winter-Pure-4,4
6FB10F5CD6226583D1E3E327F6F66F8B4B2827BB870BFB4B3314EA2F9CFCC1E5,20151,200B0,5,Winter,Graduated,5
6FBF9BA391001059BBC1ABF48C29CE1149EDD0C97B382F95ECCD5D984476F700,20103,Health,1,Fall,Fall-Health-1,1
6FBF9BA391001059BBC1ABF48C29CE1149EDD0C97B382F95ECCD5D984476F700,20111,Health,2,Winter,Winter-Health-2,2
6FBF9BA391001059BBC1ABF48C29CE1149EDD0C97B382F95ECCD5D984476F700,20111,200B0,3,Winter,Graduated,3
6FFC58A5B746FACC2DDB71F8E8EFB9B436B5FFBC60061DD230F326528A3E8F37,20153,Pure,1,Fall,Fall-Pure-1,1
6FFC58A5B746FACC2DDB71F8E8EFB9B436B5FFBC60061DD230F326528A3E8F37,20161,Pure,2,Winter,Winter-Pure-2,2
6FFC58A5B746FACC2DDB71F8E8EFB9B436B5FFBC60061DD230F326528A3E8F37,20163,Pure,3,Fall,Fall-Pure-3,3
70048D05176A13595545BDD9F5D162EF48A003472E6878490C33322D258A5EF0,20131,Pure,1,Winter,Winter-Pure-1,1
70048D05176A13595545BDD9F5D162EF48A003472E6878490C33322D258A5EF0,20133,Pure,2,Fall,Fall-Pure-2,2
70048D05176A13595545BDD9F5D162EF48A003472E6878490C33322D258A5EF0,20141,Pure,3,Winter,Winter-Pure-3,3
70048D05176A13595545BDD9F5D162EF48A003472E6878490C33322D258A5EF0,20141,200B0,4,Winter,Graduated,4
70052162325EE56787B91550F804563EB212D4D734C20DA07D38F512F79655C5,20103,Pure,1,Fall,Fall-Pure-1,1
70052162325EE56787B91550F804563EB212D4D734C20DA07D38F512F79655C5,20111,Pure,2,Winter,Winter-Pure-2,2
70052162325EE56787B91550F804563EB212D4D734C20DA07D38F512F79655C5,20111,200B0,3,Winter,Graduated,3
701346D0F2F1B32CA3D931D55101B5207861B191F3B4E10020B5509E6855FCB8,20113,Pure,1,Fall,Fall-Pure-1,1
701346D0F2F1B32CA3D931D55101B5207861B191F3B4E10020B5509E6855FCB8,20121,Pure,2,Winter,Winter-Pure-2,2
701346D0F2F1B32CA3D931D55101B5207861B191F3B4E10020B5509E6855FCB8,20123,Pure,3,Fall,Fall-Pure-3,3
701346D0F2F1B32CA3D931D55101B5207861B191F3B4E10020B5509E6855FCB8,20131,Pure,4,Winter,Winter-Pure-4,4
701346D0F2F1B32CA3D931D55101B5207861B191F3B4E10020B5509E6855FCB8,20131,200B0,5,Winter,Graduated,5
7024F43C27CF86B7940865C4CD35280DD7B31DC3F07819737E1D43BBF02EB876,20153,Health,1,Fall,Fall-Health-1,1
7024F43C27CF86B7940865C4CD35280DD7B31DC3F07819737E1D43BBF02EB876,20161,Health,2,Winter,Winter-Health-2,2
7024F43C27CF86B7940865C4CD35280DD7B31DC3F07819737E1D43BBF02EB876,20163,Health,3,Fall,Fall-Health-3,3
7035529B8025DFDB3B1BE3B474C0B8722B139EDA9A9CBCA0A347A6DB37C46DF1,20121,Pure,1,Winter,Winter-Pure-1,1
7035529B8025DFDB3B1BE3B474C0B8722B139EDA9A9CBCA0A347A6DB37C46DF1,20123,Pure,2,Fall,Fall-Pure-2,2
7035529B8025DFDB3B1BE3B474C0B8722B139EDA9A9CBCA0A347A6DB37C46DF1,20131,Pure,3,Winter,Winter-Pure-3,3
7035529B8025DFDB3B1BE3B474C0B8722B139EDA9A9CBCA0A347A6DB37C46DF1,20133,Pure,4,Fall,Fall-Pure-4,4
7035529B8025DFDB3B1BE3B474C0B8722B139EDA9A9CBCA0A347A6DB37C46DF1,20141,Pure,5,Winter,Winter-Pure-5,5
7035529B8025DFDB3B1BE3B474C0B8722B139EDA9A9CBCA0A347A6DB37C46DF1,20141,200B0,6,Winter,Graduated,6
7043F86886B51FACC721C48AA22773270242B53B389AB3FC44ECD4BF21D0A1E3,20121,Health,1,Winter,Winter-Health-1,1
7043F86886B51FACC721C48AA22773270242B53B389AB3FC44ECD4BF21D0A1E3,20123,Health,2,Fall,Fall-Health-2,2
7043F86886B51FACC721C48AA22773270242B53B389AB3FC44ECD4BF21D0A1E3,20131,Health,3,Winter,Winter-Health-3,3
7043F86886B51FACC721C48AA22773270242B53B389AB3FC44ECD4BF21D0A1E3,20133,Pure,4,Fall,Fall-Pure-4,4
7043F86886B51FACC721C48AA22773270242B53B389AB3FC44ECD4BF21D0A1E3,20141,Pure,5,Winter,Winter-Pure-5,5
7043F86886B51FACC721C48AA22773270242B53B389AB3FC44ECD4BF21D0A1E3,20141,200B0,6,Winter,Graduated,6
704EBAC2C4277164EF6DE4BB9842693F67710171D00EC5BED4B12CB9F635AC04,20103,Health,1,Fall,Fall-Health-1,1
704EBAC2C4277164EF6DE4BB9842693F67710171D00EC5BED4B12CB9F635AC04,20111,Health,2,Winter,Winter-Health-2,2
704EBAC2C4277164EF6DE4BB9842693F67710171D00EC5BED4B12CB9F635AC04,20113,Health,3,Fall,Fall-Health-3,3
704EBAC2C4277164EF6DE4BB9842693F67710171D00EC5BED4B12CB9F635AC04,20121,Health,4,Winter,Winter-Health-4,4
704EBAC2C4277164EF6DE4BB9842693F67710171D00EC5BED4B12CB9F635AC04,20123,Health,5,Fall,Fall-Health-5,5
704EBAC2C4277164EF6DE4BB9842693F67710171D00EC5BED4B12CB9F635AC04,20131,Health,6,Winter,Winter-Health-6,6
704EBAC2C4277164EF6DE4BB9842693F67710171D00EC5BED4B12CB9F635AC04,20131,200B0,7,Winter,Graduated,7
7062855ED5FA090DA7ABADB1E89133D55CB081B22277AABC0CC61CA998177CD1,20123,Health,1,Fall,Fall-Health-1,1
7062855ED5FA090DA7ABADB1E89133D55CB081B22277AABC0CC61CA998177CD1,20131,Health,2,Winter,Winter-Health-2,2
7062855ED5FA090DA7ABADB1E89133D55CB081B22277AABC0CC61CA998177CD1,20133,Health,3,Fall,Fall-Health-3,3
7062855ED5FA090DA7ABADB1E89133D55CB081B22277AABC0CC61CA998177CD1,20141,Health,4,Winter,Winter-Health-4,4
7062855ED5FA090DA7ABADB1E89133D55CB081B22277AABC0CC61CA998177CD1,20141,200B0,5,Winter,Graduated,5
7073BCD36388503076A43CEC05F8EB51F1FC7B651B7C4CD5A97E317719790562,20153,Pure,1,Fall,Fall-Pure-1,1
7073BCD36388503076A43CEC05F8EB51F1FC7B651B7C4CD5A97E317719790562,20153,Pure,1,Fall,Out,2
707A3C64CAB56FB69ABF3A9BB2926F44C0308E7805ED80B813F86884233E8B6A,20123,Health,1,Fall,Fall-Health-1,1
707A3C64CAB56FB69ABF3A9BB2926F44C0308E7805ED80B813F86884233E8B6A,20131,Health,2,Winter,Winter-Health-2,2
707A3C64CAB56FB69ABF3A9BB2926F44C0308E7805ED80B813F86884233E8B6A,20133,Health,3,Fall,Fall-Health-3,3
707A3C64CAB56FB69ABF3A9BB2926F44C0308E7805ED80B813F86884233E8B6A,20141,Health,4,Winter,Winter-Health-4,4
707A3C64CAB56FB69ABF3A9BB2926F44C0308E7805ED80B813F86884233E8B6A,20141,200B0,5,Winter,Graduated,5
708BFFAC90F6424BEEB850B1B4842BDA1D7ACFA5AC0C76384C4E3384FD09FC84,20143,Pure,1,Fall,Fall-Pure-1,1
708BFFAC90F6424BEEB850B1B4842BDA1D7ACFA5AC0C76384C4E3384FD09FC84,20151,Pure,2,Winter,Winter-Pure-2,2
708BFFAC90F6424BEEB850B1B4842BDA1D7ACFA5AC0C76384C4E3384FD09FC84,20153,Pure,3,Fall,Fall-Pure-3,3
708BFFAC90F6424BEEB850B1B4842BDA1D7ACFA5AC0C76384C4E3384FD09FC84,20161,Pure,4,Winter,Winter-Pure-4,4
708BFFAC90F6424BEEB850B1B4842BDA1D7ACFA5AC0C76384C4E3384FD09FC84,20161,200B0,5,Winter,Graduated,5
70997B8EFBE36963E86F55E27378BCD080DD964C35A4F8E4FD64DD01CAB7DBC6,20103,Health,1,Fall,Fall-Health-1,1
70997B8EFBE36963E86F55E27378BCD080DD964C35A4F8E4FD64DD01CAB7DBC6,20111,Health,2,Winter,Winter-Health-2,2
70997B8EFBE36963E86F55E27378BCD080DD964C35A4F8E4FD64DD01CAB7DBC6,20113,Health,3,Fall,Fall-Health-3,3
70997B8EFBE36963E86F55E27378BCD080DD964C35A4F8E4FD64DD01CAB7DBC6,20121,Health,4,Winter,Winter-Health-4,4
70997B8EFBE36963E86F55E27378BCD080DD964C35A4F8E4FD64DD01CAB7DBC6,20121,200B0,5,Winter,Graduated,5
709D53ED3BCE200A15B9E5699B4CEBA03CE1EBAA40D546C8A7E538536FCEF4DF,20103,Pure,1,Fall,Fall-Pure-1,1
709D53ED3BCE200A15B9E5699B4CEBA03CE1EBAA40D546C8A7E538536FCEF4DF,20103,200B0,2,Fall,Graduated,2
70A73F54D038AAF04C83A65E072ADB000A236BAD69F9AB2DF95D1BA0434AE967,20103,Health,1,Fall,Fall-Health-1,1
70A73F54D038AAF04C83A65E072ADB000A236BAD69F9AB2DF95D1BA0434AE967,20111,Health,2,Winter,Winter-Health-2,2
70A73F54D038AAF04C83A65E072ADB000A236BAD69F9AB2DF95D1BA0434AE967,20113,Health,3,Fall,Fall-Health-3,3
70A73F54D038AAF04C83A65E072ADB000A236BAD69F9AB2DF95D1BA0434AE967,20121,Pure,4,Winter,Winter-Pure-4,4
70A73F54D038AAF04C83A65E072ADB000A236BAD69F9AB2DF95D1BA0434AE967,20121,200B0,5,Winter,Graduated,5
70B3638B83C57BCEEAADD0DD0EFDFAC01F1508BBE27A65E5740D4DE42637F8D7,20143,Health,1,Fall,Fall-Health-1,1
70B3638B83C57BCEEAADD0DD0EFDFAC01F1508BBE27A65E5740D4DE42637F8D7,20151,Health,2,Winter,Winter-Health-2,2
70B3638B83C57BCEEAADD0DD0EFDFAC01F1508BBE27A65E5740D4DE42637F8D7,20153,Health,3,Fall,Fall-Health-3,3
70B3638B83C57BCEEAADD0DD0EFDFAC01F1508BBE27A65E5740D4DE42637F8D7,20161,Health,4,Winter,Winter-Health-4,4
70B3638B83C57BCEEAADD0DD0EFDFAC01F1508BBE27A65E5740D4DE42637F8D7,20161,200B0,5,Winter,Graduated,5
70CAFB0719AC054CD5C025D37C702E6451F78D3C041E5821AF7D2A3FBC461582,20133,Health,1,Fall,Fall-Health-1,1
70CAFB0719AC054CD5C025D37C702E6451F78D3C041E5821AF7D2A3FBC461582,20141,Health,2,Winter,Winter-Health-2,2
70CAFB0719AC054CD5C025D37C702E6451F78D3C041E5821AF7D2A3FBC461582,20143,Health,3,Fall,Fall-Health-3,3
70CAFB0719AC054CD5C025D37C702E6451F78D3C041E5821AF7D2A3FBC461582,20151,Health,4,Winter,Winter-Health-4,4
70CAFB0719AC054CD5C025D37C702E6451F78D3C041E5821AF7D2A3FBC461582,20151,200B0,5,Winter,Graduated,5
70D1B8F939C0CB625E4EFD8A9495CC6DB1284F0C11EC120FCB24FD80B95BD49D,20153,Health,1,Fall,Fall-Health-1,1
70D1B8F939C0CB625E4EFD8A9495CC6DB1284F0C11EC120FCB24FD80B95BD49D,20161,Health,2,Winter,Winter-Health-2,2
70D1B8F939C0CB625E4EFD8A9495CC6DB1284F0C11EC120FCB24FD80B95BD49D,20163,Health,3,Fall,Fall-Health-3,3
70D53169636ECC8ADB97CEF86616B2E1AC94B36844B15C483BA3D6B778195D3C,20103,Health,1,Fall,Fall-Health-1,1
70D53169636ECC8ADB97CEF86616B2E1AC94B36844B15C483BA3D6B778195D3C,20103,Health,1,Fall,Out,2
70F083774A6EAC08631747A95BE622CFCB0D292C16970FABBC722203AF7C5217,20113,Health,1,Fall,Fall-Health-1,1
70F083774A6EAC08631747A95BE622CFCB0D292C16970FABBC722203AF7C5217,20113,Health,1,Fall,Out,2
71066255073941DB112ECB7F0F5A5CDE2FDB5E2B7CB3F7B1514DDD8B03F0E8C2,20103,Health,1,Fall,Fall-Health-1,1
71066255073941DB112ECB7F0F5A5CDE2FDB5E2B7CB3F7B1514DDD8B03F0E8C2,20111,Health,2,Winter,Winter-Health-2,2
71066255073941DB112ECB7F0F5A5CDE2FDB5E2B7CB3F7B1514DDD8B03F0E8C2,20113,Health,3,Fall,Fall-Health-3,3
71066255073941DB112ECB7F0F5A5CDE2FDB5E2B7CB3F7B1514DDD8B03F0E8C2,20121,Health,4,Winter,Winter-Health-4,4
71066255073941DB112ECB7F0F5A5CDE2FDB5E2B7CB3F7B1514DDD8B03F0E8C2,20121,200B0,5,Winter,Graduated,5
7106DCBE7F8C7A2A754E32AAB358DB8085DE6A325BAEC096FD0B68D8A995E154,20103,Health,1,Fall,Fall-Health-1,1
7106DCBE7F8C7A2A754E32AAB358DB8085DE6A325BAEC096FD0B68D8A995E154,20111,Health,2,Winter,Winter-Health-2,2
7106DCBE7F8C7A2A754E32AAB358DB8085DE6A325BAEC096FD0B68D8A995E154,20111,200B0,3,Winter,Graduated,3
710A40CD55D648B7A985A53C8776F7810A9494DDC3F50C2D496DC7F14D7FAC50,20113,Pure,1,Fall,Fall-Pure-1,1
710A40CD55D648B7A985A53C8776F7810A9494DDC3F50C2D496DC7F14D7FAC50,20121,Pure,2,Winter,Winter-Pure-2,2
710A40CD55D648B7A985A53C8776F7810A9494DDC3F50C2D496DC7F14D7FAC50,20123,Pure,3,Fall,Fall-Pure-3,3
710A40CD55D648B7A985A53C8776F7810A9494DDC3F50C2D496DC7F14D7FAC50,20131,Pure,4,Winter,Winter-Pure-4,4
710A40CD55D648B7A985A53C8776F7810A9494DDC3F50C2D496DC7F14D7FAC50,20131,200B0,5,Winter,Graduated,5
710BAAF0467D62448E45BEF396A441F8BA2E60DD2BB8627B02A9231156472FAF,20123,Pure,1,Fall,Fall-Pure-1,1
710BAAF0467D62448E45BEF396A441F8BA2E60DD2BB8627B02A9231156472FAF,20123,Pure,1,Fall,Out,2
7110A383EBA70A0731B302692EC0CBF2A4ABECA6376535D9A6B084E7D3389D05,20123,Health,1,Fall,Fall-Health-1,1
7110A383EBA70A0731B302692EC0CBF2A4ABECA6376535D9A6B084E7D3389D05,20131,Health,2,Winter,Winter-Health-2,2
7110A383EBA70A0731B302692EC0CBF2A4ABECA6376535D9A6B084E7D3389D05,20133,Health,3,Fall,Fall-Health-3,3
7110A383EBA70A0731B302692EC0CBF2A4ABECA6376535D9A6B084E7D3389D05,20141,Health,4,Winter,Winter-Health-4,4
7110A383EBA70A0731B302692EC0CBF2A4ABECA6376535D9A6B084E7D3389D05,20141,200B0,5,Winter,Graduated,5
7117F980364EBEDA60037FD87085BC8BD3BF3CAC97A674C7995440A49E5A2876,20123,Pure,1,Fall,Fall-Pure-1,1
7117F980364EBEDA60037FD87085BC8BD3BF3CAC97A674C7995440A49E5A2876,20131,Health,2,Winter,Winter-Health-2,2
7117F980364EBEDA60037FD87085BC8BD3BF3CAC97A674C7995440A49E5A2876,20133,Health,3,Fall,Fall-Health-3,3
7117F980364EBEDA60037FD87085BC8BD3BF3CAC97A674C7995440A49E5A2876,20141,Health,4,Winter,Winter-Health-4,4
7117F980364EBEDA60037FD87085BC8BD3BF3CAC97A674C7995440A49E5A2876,20141,200B0,5,Winter,Graduated,5
711CDEBAA81BC59AE419227DF11E788E812E4313071948C01D916437C452DDC8,20163,Pure,1,Fall,Fall-Pure-1,1
7124D7925AFB9468F3C422A1F9DE4CDBFBCF989B5DD20E5742782DD0513823BF,20143,Health,1,Fall,Fall-Health-1,1
7124D7925AFB9468F3C422A1F9DE4CDBFBCF989B5DD20E5742782DD0513823BF,20151,Health,2,Winter,Winter-Health-2,2
7124D7925AFB9468F3C422A1F9DE4CDBFBCF989B5DD20E5742782DD0513823BF,20153,Health,3,Fall,Fall-Health-3,3
7124D7925AFB9468F3C422A1F9DE4CDBFBCF989B5DD20E5742782DD0513823BF,20161,Health,4,Winter,Winter-Health-4,4
7124D7925AFB9468F3C422A1F9DE4CDBFBCF989B5DD20E5742782DD0513823BF,20161,200B0,5,Winter,Graduated,5
712EA4E35D339DE1C61B1371E6FD457428E2A27CD70E638602DD4BD1BF322A25,20103,Pure,1,Fall,Fall-Pure-1,1
712EA4E35D339DE1C61B1371E6FD457428E2A27CD70E638602DD4BD1BF322A25,20103,200B0,2,Fall,Graduated,2
713EE7BE28881CBC594741068130C73810D8258D465F8105D8B9EB21D34D692B,20113,Pure,1,Fall,Fall-Pure-1,1
713EE7BE28881CBC594741068130C73810D8258D465F8105D8B9EB21D34D692B,20121,Pure,2,Winter,Winter-Pure-2,2
713EE7BE28881CBC594741068130C73810D8258D465F8105D8B9EB21D34D692B,20123,Pure,3,Fall,Fall-Pure-3,3
713EE7BE28881CBC594741068130C73810D8258D465F8105D8B9EB21D34D692B,20131,Pure,4,Winter,Winter-Pure-4,4
713EE7BE28881CBC594741068130C73810D8258D465F8105D8B9EB21D34D692B,20131,200B0,5,Winter,Graduated,5
7147BB37146757E67ADA5FFC40238BB21F25803AC9876EA772B821FDFE715E0C,20113,Health,1,Fall,Fall-Health-1,1
7147BB37146757E67ADA5FFC40238BB21F25803AC9876EA772B821FDFE715E0C,20121,Health,2,Winter,Winter-Health-2,2
7147BB37146757E67ADA5FFC40238BB21F25803AC9876EA772B821FDFE715E0C,20123,Health,3,Fall,Fall-Health-3,3
7147BB37146757E67ADA5FFC40238BB21F25803AC9876EA772B821FDFE715E0C,20131,Health,4,Winter,Winter-Health-4,4
7147BB37146757E67ADA5FFC40238BB21F25803AC9876EA772B821FDFE715E0C,20131,200B0,5,Winter,Graduated,5
714E6DB851A80419F9597125CDBB3DBDA0837B6C581131995DF9F01B242659CD,20141,Pure,1,Winter,Winter-Pure-1,1
714E6DB851A80419F9597125CDBB3DBDA0837B6C581131995DF9F01B242659CD,20143,Pure,2,Fall,Fall-Pure-2,2
714E6DB851A80419F9597125CDBB3DBDA0837B6C581131995DF9F01B242659CD,20143,Pure,2,Fall,Out,3
715ED5E483334DE9C843CF5CA25E1DFDEAC8902FFC4DFC728D757D8FDA10A41B,20133,Health,1,Fall,Fall-Health-1,1
715ED5E483334DE9C843CF5CA25E1DFDEAC8902FFC4DFC728D757D8FDA10A41B,20141,Health,2,Winter,Winter-Health-2,2
715ED5E483334DE9C843CF5CA25E1DFDEAC8902FFC4DFC728D757D8FDA10A41B,20141,Health,2,Winter,Out,3
71613601583DC4849091CC5D372D03C40372C4219CB4C806B321ED3F61C91F0D,20143,ESP,1,Fall,Fall-ESP-1,1
71613601583DC4849091CC5D372D03C40372C4219CB4C806B321ED3F61C91F0D,20143,ESP,1,Fall,Out,2
717E959B7A45BDADD034E786C39AC1518E3A83281466CA0F7FF2BF26F0CD28AD,20133,Pure,1,Fall,Fall-Pure-1,1
717E959B7A45BDADD034E786C39AC1518E3A83281466CA0F7FF2BF26F0CD28AD,20141,Pure,2,Winter,Winter-Pure-2,2
717E959B7A45BDADD034E786C39AC1518E3A83281466CA0F7FF2BF26F0CD28AD,20143,Pure,3,Fall,Fall-Pure-3,3
717E959B7A45BDADD034E786C39AC1518E3A83281466CA0F7FF2BF26F0CD28AD,20151,Pure,4,Winter,Winter-Pure-4,4
717E959B7A45BDADD034E786C39AC1518E3A83281466CA0F7FF2BF26F0CD28AD,20151,200B0,5,Winter,Graduated,5
7180065751D94ECA8609B83DA84D125D979912090A7B24B5E2C4F88EA7DD75E8,20163,Health,1,Fall,Fall-Health-1,1
7188F6F343847B198EF3D355DFA5445422396EB27D150B105F70AD041BAB1F8E,20143,Enviro,1,Fall,Fall-Enviro-1,1
7188F6F343847B198EF3D355DFA5445422396EB27D150B105F70AD041BAB1F8E,20151,Enviro,2,Winter,Winter-Enviro-2,2
7188F6F343847B198EF3D355DFA5445422396EB27D150B105F70AD041BAB1F8E,20153,Enviro,3,Fall,Fall-Enviro-3,3
7188F6F343847B198EF3D355DFA5445422396EB27D150B105F70AD041BAB1F8E,20161,Enviro,4,Winter,Winter-Enviro-4,4
7188F6F343847B198EF3D355DFA5445422396EB27D150B105F70AD041BAB1F8E,20163,Enviro,5,Fall,Fall-Enviro-5,5
719227804DFCCC7331C5C59F63C9909E227CB132E38D9FB4D79B8E0E29CF8C4C,20141,Pure,1,Winter,Winter-Pure-1,1
719227804DFCCC7331C5C59F63C9909E227CB132E38D9FB4D79B8E0E29CF8C4C,20143,Pure,2,Fall,Fall-Pure-2,2
719227804DFCCC7331C5C59F63C9909E227CB132E38D9FB4D79B8E0E29CF8C4C,20151,Pure,3,Winter,Winter-Pure-3,3
719227804DFCCC7331C5C59F63C9909E227CB132E38D9FB4D79B8E0E29CF8C4C,20151,200B0,4,Winter,Graduated,4
719433632FD350C464438DBF2407A214676BD828910D271781CFE3E1BD72751E,20151,Pure,1,Winter,Winter-Pure-1,1
719433632FD350C464438DBF2407A214676BD828910D271781CFE3E1BD72751E,20151,Pure,1,Winter,Out,2
71A31BC0A47BD36916BB3D9B2ABE05F6A8796E08FE67C7331E0198100488B579,20111,Pure,1,Winter,Winter-Pure-1,1
71A31BC0A47BD36916BB3D9B2ABE05F6A8796E08FE67C7331E0198100488B579,20121,Pure,2,Winter,Winter-Pure-2,2
71A31BC0A47BD36916BB3D9B2ABE05F6A8796E08FE67C7331E0198100488B579,20121,200B0,3,Winter,Graduated,3
71D74399C27D82F0E6F911CB2501BC30B97C9D73DFD84ACBA421916D108C7AA3,20143,Enviro,1,Fall,Fall-Enviro-1,1
71D74399C27D82F0E6F911CB2501BC30B97C9D73DFD84ACBA421916D108C7AA3,20151,Enviro,2,Winter,Winter-Enviro-2,2
71D74399C27D82F0E6F911CB2501BC30B97C9D73DFD84ACBA421916D108C7AA3,20153,Enviro,3,Fall,Fall-Enviro-3,3
71D74399C27D82F0E6F911CB2501BC30B97C9D73DFD84ACBA421916D108C7AA3,20161,Enviro,4,Winter,Winter-Enviro-4,4
71D74399C27D82F0E6F911CB2501BC30B97C9D73DFD84ACBA421916D108C7AA3,20163,Enviro,5,Fall,Fall-Enviro-5,5
71DA6C2045658901907BE5A7AB9803C45DD0CBE7D131DE5C5E578CF30A1AE2E1,20103,Pure,1,Fall,Fall-Pure-1,1
71DA6C2045658901907BE5A7AB9803C45DD0CBE7D131DE5C5E578CF30A1AE2E1,20103,200B0,2,Fall,Graduated,2
71E7E6C96BCD098C278B567BFEF03493CAE78480DFAE36C0DC76EA350D1513E9,20103,Pure,1,Fall,Fall-Pure-1,1
71E7E6C96BCD098C278B567BFEF03493CAE78480DFAE36C0DC76EA350D1513E9,20111,Pure,2,Winter,Winter-Pure-2,2
71E7E6C96BCD098C278B567BFEF03493CAE78480DFAE36C0DC76EA350D1513E9,20111,200B0,3,Winter,Graduated,3
71F2928F97B5F3395FD01F26A4296FF9BD41B2300C3EC06A900FD58FA806D222,20163,Health,1,Fall,Fall-Health-1,1
71F92867CB92844A223D606539AF8072F37DFFC866EEF5ADF644FECDC08C71D5,20103,Health,1,Fall,Fall-Health-1,1
71F92867CB92844A223D606539AF8072F37DFFC866EEF5ADF644FECDC08C71D5,20103,200B0,2,Fall,Graduated,2
71FCA6199688861AD7E3DE9C59D2B144DF55A63903328FC9D2BC1B056840579C,20153,Pure,1,Fall,Fall-Pure-1,1
71FCA6199688861AD7E3DE9C59D2B144DF55A63903328FC9D2BC1B056840579C,20153,Pure,1,Fall,Out,2
720EAC4AA8952E52CD11168EB3FC59D8A8E9FCA19000BA3AC3E73631F66C97C9,20103,Health,1,Fall,Fall-Health-1,1
720EAC4AA8952E52CD11168EB3FC59D8A8E9FCA19000BA3AC3E73631F66C97C9,20111,Health,2,Winter,Winter-Health-2,2
720EAC4AA8952E52CD11168EB3FC59D8A8E9FCA19000BA3AC3E73631F66C97C9,20113,Health,3,Fall,Fall-Health-3,3
720EAC4AA8952E52CD11168EB3FC59D8A8E9FCA19000BA3AC3E73631F66C97C9,20121,Health,4,Winter,Winter-Health-4,4
720EAC4AA8952E52CD11168EB3FC59D8A8E9FCA19000BA3AC3E73631F66C97C9,20121,200B0,5,Winter,Graduated,5
72163E62E4C5261917F919587FBE86FC08626DDE7F0AF3911E76AD2D540D10DD,20151,Health,1,Winter,Winter-Health-1,1
72163E62E4C5261917F919587FBE86FC08626DDE7F0AF3911E76AD2D540D10DD,20153,Health,2,Fall,Fall-Health-2,2
72163E62E4C5261917F919587FBE86FC08626DDE7F0AF3911E76AD2D540D10DD,20161,Health,3,Winter,Winter-Health-3,3
72163E62E4C5261917F919587FBE86FC08626DDE7F0AF3911E76AD2D540D10DD,20163,Health,4,Fall,Fall-Health-4,4
7219747B72F9466225D119009CB7FD665E191107BABCF82CFADD0A0EFB9DCDFA,20103,Health,1,Fall,Fall-Health-1,1
7219747B72F9466225D119009CB7FD665E191107BABCF82CFADD0A0EFB9DCDFA,20111,Health,2,Winter,Winter-Health-2,2
7219747B72F9466225D119009CB7FD665E191107BABCF82CFADD0A0EFB9DCDFA,20111,200B0,3,Winter,Graduated,3
722FAF23D4517DAB82DC024F7A8AACA98D91A9E3BA9BFEBB006E15BAB65D8B1D,20123,Pure,1,Fall,Fall-Pure-1,1
722FAF23D4517DAB82DC024F7A8AACA98D91A9E3BA9BFEBB006E15BAB65D8B1D,20131,Pure,2,Winter,Winter-Pure-2,2
722FAF23D4517DAB82DC024F7A8AACA98D91A9E3BA9BFEBB006E15BAB65D8B1D,20131,Pure,2,Winter,Out,3
7231F1E533FACCC0B33313763DECC8F1B535321321AE639D32EACBC93166A48A,20143,Pure,1,Fall,Fall-Pure-1,1
7231F1E533FACCC0B33313763DECC8F1B535321321AE639D32EACBC93166A48A,20151,Pure,2,Winter,Winter-Pure-2,2
7231F1E533FACCC0B33313763DECC8F1B535321321AE639D32EACBC93166A48A,20153,Pure,3,Fall,Fall-Pure-3,3
7231F1E533FACCC0B33313763DECC8F1B535321321AE639D32EACBC93166A48A,20153,Pure,3,Fall,Out,4
723D3C22779DE34AF11B83E6E40CEC5EEC2DBB1765C3D4F4AC099FBED0247CA0,20111,Pure,1,Winter,Winter-Pure-1,1
